base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_selection_gap_L2@1s,got_selection_gap_L2@2s,got_selection_gap_L2@3s,got_selection_gap_avgL2@1s,got_selection_gap_avgL2@2s,got_selection_gap_avgL2@3s,got_selection_rank,got_selection_top1,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
0.7083,1.7734,3.9678,0.6025,1.0175,1.7163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.4436,1.7734,3.9678,0.4701,0.9514,1.627,True,"[-0.1305, -0.1958, -0.1305, -0.718, -0.2611, -0.1305, -0.6527, -0.3264]","[-429.1971, -671.6911, -1257.0343, -1262.4424, -4587.9102, -5899.5613, -21469.252, -836307.6119]","[4.1616, -1000669.9602, -1001255.3034, -1001260.7115, -1004584.9872, -1005897.8304, -1021466.329, -1836304.6888]","[1.627, 1.553, 1.82, 1.649, 1.495, 1.446, 3.025, 9.285]",2.5206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4458,8.0,0.4436,2.9382,2.8254,0.4701,1.2409,1.4458,"[[4.257, 0.0], [7.398, 0.0], [12.537, -0.131], [16.82, -0.131], [20.532, -0.261], [25.957, -0.261]]",0.0,-1.1648,1.1424,0.0,-0.2895,0.1811,3.0,0.0,ok,9.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a13c1966d657438094f1116fd27d2c1e,scene-0016,43
1.7234,2.6389,4.3469,1.188,1.6109,2.5516,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,ok,straight,1.7234,2.7197,6.9404,1.188,1.8911,3.2468,False,"[-0.1958, -0.3916, -0.3916, -0.3264, -0.2611, -0.4569, -3.8512, -0.3916]","[-580.0961, -326.9324, -484.0086, -3140.8266, -8348.6803, -8875.4113, -20483.7555, -142581.9828]","[2.9897, 2.8908, 2.8233, -1003138.7723, -1008346.626, -1008873.357, -1020481.7652, -1142579.9925]","[3.247, 2.369, 2.608, 3.454, 3.435, 2.776, 4.108, 11.405]",2.7813,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,2.3687,8.0,1.7234,2.6389,4.3469,1.188,1.5325,2.3687,"[[3.115, 0.0], [6.541, 0.131], [9.968, 0.131], [12.537, -0.653], [16.82, 0.522], [21.103, 0.392]]",0.0,0.0808,2.5935,0.0,0.3586,0.8782,3.0,0.0,ok,11.4052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40af6a4135e64e6496a3bde206fd5ed3,scene-0016,43
3.4083,4.6749,4.109,2.7218,3.6873,3.9807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.4083,4.6749,4.1107,2.7218,3.6873,3.9334,True,"[-0.0, -0.0, -0.1305, -0.4569, -0.0, -0.4569, -0.2611, -0.1958]","[-50.1034, -371.9643, -461.7263, -308.7911, -742.0278, -3822.7568, -4746.2767, -1123397.7753]","[3.7278, 3.6237, 3.0017, 1.1895, -1000739.724, -1003820.5563, -1004744.0763, -2123395.5748]","[3.933, 4.029, 5.125, 4.135, 4.172, 3.837, 4.351, 14.203]",3.3206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8369,8.0,3.1228,4.6749,2.3143,3.0073,3.8301,3.8369,"[[3.686, 0.0], [7.398, 0.0], [11.11, 0.0], [15.393, 0.0], [19.104, 0.0], [23.387, 0.0]]",0.2855,0.0,1.7964,-0.2855,-0.1428,0.0965,1.0,0.0,ok,14.2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134c7f63827c4b858a2a4ce0582d8f6e,scene-0017,43
1.3803,2.9194,4.0718,1.0807,1.7717,2.4583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.2722,2.9194,4.0718,0.6692,1.5659,2.278,True,"[-0.1305, -0.0653, -0.0, -0.1305, -0.5222, -0.2611, -8.2899, -0.2611]","[-802.969, -1401.3443, -61.0333, -45.1671, -363.0372, -1659.3554, -14960.6128, -26568.448]","[2.7772, 2.7363, 2.5489, 2.5019, -1000361.5574, -1001657.5177, -1014959.133, -1026566.6103]","[2.278, 1.813, 2.107, 2.415, 3.705, 4.093, 4.463, 3.291]",0.9342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8127,8.0,0.2722,2.9194,2.762,0.6692,1.5659,1.8127,"[[4.542, 0.0], [7.112, 0.0], [12.537, -0.131], [16.82, -0.131], [20.532, -0.261], [24.815, -0.261]]",0.0,0.0,1.3098,0.0,0.0,0.4654,2.0,0.0,ok,4.4628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6609fa8733f14987ab840f3467c609e3,scene-0017,43
0.056,0.7148,1.6736,0.1787,0.3148,0.6391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.6265,0.717,1.6736,0.464,0.458,0.7345,False,"[-0.0653, -0.0653, -0.5222, -0.5875, -0.0653, -0.3264, -0.0653, -0.5875]","[-71.029, -27.6788, -180.666, -144.8663, -532.8744, -3159.2593, -23782.9811, -84676.417]","[2.8303, 2.8299, 0.8628, 0.5839, -1000531.4944, -1003157.8793, -1023781.6011, -1084675.0389]","[0.735, 0.639, 0.398, 1.383, 0.938, 1.027, 2.604, 3.57]",1.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3982,8.0,0.056,0.717,1.0104,0.1787,0.3153,0.3982,"[[3.115, 0.0], [5.97, 0.0], [9.682, 0.0], [12.823, 0.131], [15.393, 0.131], [18.248, 0.131]]",0.5705,0.0,0.6633,0.2852,0.1426,0.3364,2.0,0.0,ok,3.5704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8b66733250b94940b0e7477c8b182512,scene-0017,43
1.2006,3.4938,4.9288,0.7742,1.7489,2.8115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.1968,3.7757,5.6415,1.0579,1.9612,3.0672,False,"[-0.8486, -0.8486, -0.9791, -1.2402, -4.1123, -0.0, -0.3264, -0.718]","[-85.7533, -86.0117, -59.5339, -63.3193, -735.5814, -1840.3447, -2005.8229, -293561.3736]","[3.3102, 3.2923, 3.1821, 2.9612, -1000732.9149, -1001837.6603, -1002003.1385, -1293558.6892]","[3.067, 2.973, 3.408, 3.494, 4.31, 2.207, 2.592, 8.693]",1.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2071,8.0,1.1968,3.7757,0.8394,1.0579,1.9612,2.2071,"[[1.687, 0.0], [2.544, 0.0], [3.686, 0.261], [5.685, 0.653], [6.827, 1.044], [7.398, 1.697]]",0.0,0.0,4.802,0.0,0.0,0.8601,3.0,0.0,ok,8.6931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14684fc1b81a43888b992d553add01cf,scene-0017,43
1.0508,1.1263,0.5919,0.9489,1.038,1.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.0508,1.1263,0.5919,0.9489,1.1842,1.1054,False,"[-0.5222, -0.5222, -0.5875, -0.9138, -1.6319, -2.4152, -0.9138, -8.2899]","[-149.8596, -375.2035, -430.6216, -143.534, -1507.4715, -1912.6828, -5000.7213, -8046.2832]","[3.8683, 3.7777, 3.7305, 3.7117, -1001504.9558, -1001910.1736, -1004998.2056, -1008043.774]","[1.105, 1.014, 0.963, 1.523, 1.88, 1.998, 1.496, 3.685]",0.8294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9631,8.0,0.4809,1.1263,0.2823,0.6736,1.0465,0.9631,"[[1.687, 0.0], [3.115, 0.131], [5.113, 0.522], [5.97, 0.522], [7.398, 0.783], [8.254, 1.044]]",0.5699,0.0,0.3095,0.2753,0.1377,0.1423,2.0,0.0,ok,3.6853,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,f0e4797551024f9487a016ee9d9e29e1,scene-0018,43
0.6834,0.4287,0.3555,0.6515,0.5917,0.5359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,0.6834,0.4039,0.3555,0.6515,0.5946,0.5378,False,"[1.2402, 1.7624, 1.5666, 8.2899, 1.2402, 8.2899, 8.2899, -1.0444]","[-85.7004, -4169.0037, -16768.3977, -23061.6933, -6465.7147, -24571.4038, -32614.503, -92797.426]","[0.1654, -1004169.0646, -1016768.4586, -1023061.7542, -2008921.5455, -2027027.2346, -2035070.3338, -2095253.2568]","[0.538, 1.521, 1.659, 3.461, 1.291, 3.836, 5.751, 4.572]",1.7206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5378,8.0,0.6834,0.4039,0.3555,0.6515,0.5946,0.5378,"[[1.687, 0.131], [3.115, 0.261], [4.542, 0.653], [5.97, 1.044], [6.827, 1.697], [9.111, 2.48]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,5.7511,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,e8dd2a90a84142b2aa1c42126d3f135b,scene-0018,43
3.5946,8.5149,16.3319,2.6284,4.8943,7.8992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.5946,8.799,16.3319,2.6284,4.9653,7.9466,False,"[-0.0653, -0.6527, -0.0653, -0.5875, -0.0, -8.2899, -8.2899, -0.5222]","[-166.442, -90.6211, -879.6278, -8234.719, -14985.7898, -21183.0647, -27167.6538, -93775.73]","[4.0136, 3.8465, 3.7621, -1008232.2882, -1014983.3591, -1021180.4069, -1027164.996, -1093773.2993]","[7.947, 8.969, 8.233, 8.304, 6.996, 9.395, 8.813, 7.279]",0.7709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9964,8.0,5.0263,8.799,15.1825,3.487,5.3946,6.9964,"[[3.686, 0.0], [7.398, 0.0], [11.11, -0.131], [15.393, -0.131], [19.104, -0.131], [24.815, -0.131]]",-1.4317,0.0,1.1494,-0.8586,-0.4293,0.9501,2.0,0.0,ok,9.3949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9fbcde13d96b43a8aee0f76aee3bfc65,scene-0018,43
0.6232,0.5793,0.9539,0.4027,0.4682,0.5539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,0.4317,0.5003,0.9539,0.3069,0.4006,0.5408,True,"[1.5666, 1.3055, 2.4152, 1.5666, 2.4152, -0.5222, -0.8486, -8.2899]","[-45.6967, -347.2517, -102.4309, -78.354, -458.1789, -2238.4765, -4533.0218, -18726.571]","[1.8854, 1.7564, 1.6688, 1.4169, -1000457.7882, -1002237.6228, -1004532.6311, -1018725.7173]","[0.541, 0.549, 1.176, 0.573, 0.974, 1.49, 1.583, 3.612]",0.9519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5408,8.0,0.4317,0.5003,0.9539,0.3069,0.4006,0.5408,"[[1.116, 0.0], [2.258, -0.392], [3.686, -0.783], [5.113, -1.305], [5.685, -1.958], [6.541, -3.133]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,3.6115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a6be1b51213443ba9991585f56a30c71,scene-0018,43
2.9256,4.8234,5.5089,2.233,3.3104,4.2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,2.9256,5.3233,7.5989,2.233,3.4245,4.7239,False,"[0.3264, 0.3264, 0.5875, -0.0, 0.2611, 0.3916, 7.4413, -0.1958]","[-52.2447, -43.8639, -1415.66, -3938.4063, -8617.8435, -9801.6524, -13359.5065, -754089.9162]","[1.4378, 0.761, -1001414.2802, -1003937.7034, -1008617.1406, -1009800.2726, -1013358.8036, -1754088.5364]","[4.724, 4.598, 4.289, 4.162, 3.257, 5.234, 6.511, 10.388]",2.0797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.257,8.0,2.3585,5.3773,4.0255,1.9464,3.2357,3.257,"[[4.542, 0.0], [9.111, -0.131], [13.965, -0.392], [18.248, -0.522], [22.245, -0.261], [26.814, -0.653]]",0.5671,-0.0541,3.5734,0.2866,0.1888,1.467,4.0,0.0,ok,10.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d62b0f9db06440c695781c52ed71909a,scene-0035,43
1.8471,3.7115,5.0151,1.3082,2.103,2.7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.8471,2.2875,5.0151,1.3082,1.7537,2.5083,True,"[-0.8486, -0.8486, -1.5013, -1.0444, -0.9791, -1.5013, -1.1097, -1.436]","[-108.9315, -829.6468, -546.5016, -8601.8209, -10530.1053, -11581.3359, -43625.2386, -115195.5442]","[5.4543, 4.8554, -1000542.8709, -1008598.1902, -1010527.054, -1011578.2846, -1043621.6079, -1115192.4929]","[2.508, 2.741, 2.402, 3.615, 2.567, 2.475, 3.652, 4.927]",0.8328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4024,8.0,1.8471,2.2875,3.5031,1.3082,1.7537,2.4024,"[[3.686, 0.0], [6.827, -0.131], [10.539, -0.783], [14.25, -0.653], [17.391, -1.044], [19.39, -1.697]]",0.0,0.0,1.512,0.0,0.0,0.1058,2.0,0.0,ok,4.9275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d9d546a04a9a41d8984c39e7c53689b6,scene-0035,43
1.3924,3.2452,4.599,1.0367,2.0583,2.7465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,1.3924,3.2452,2.6396,1.0367,2.0583,2.4663,True,"[1.6971, 0.9791, 0.9791, 0.9138, 0.6527, 1.5013, 1.0444, 3.0679]","[-201.2003, -279.1875, -20.774, -1301.688, -2092.2677, -5382.6287, -111018.792, -816663.8492]","[2.4961, 1.5198, 1.4986, -1001300.1065, -1002090.664, -1005381.025, -1111017.1883, -1816662.2677]","[2.466, 2.41, 2.84, 2.555, 1.947, 2.142, 4.964, 9.933]",2.5291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9475,8.0,1.3924,2.0957,2.6918,1.0367,1.4125,1.9475,"[[4.257, -0.131], [8.54, -0.261], [12.537, -0.392], [16.82, -0.783], [21.389, -2.48], [27.956, -3.394]]",0.0,1.1496,-0.0522,0.0,0.6458,0.5188,3.0,0.0,ok,9.9331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3c4a042965874822affa98f7449566b6,scene-0035,43
4.8672,9.4457,14.8905,3.633,5.6804,8.3097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.8672,8.0189,14.8905,3.633,5.3236,8.0719,True,"[-0.0653, -0.1958, -0.0, -0.0, -0.0653, -0.1958, -0.0653, -0.0653]","[-772.9429, -443.8808, -13511.3757, -242153.5756, -4990.7164, -6203.3424, -25302.9222, -819222.655]","[2.9715, 1.1373, -1013509.1491, -1242151.349, -2009175.3791, -2010388.0051, -2029487.5849, -2823407.3177]","[8.072, 6.318, 7.881, 12.171, 8.928, 9.072, 8.263, 13.223]",2.1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3175,8.0,4.8672,8.0189,8.8915,3.633,5.3236,6.3175,"[[3.686, 0.0], [7.398, 0.0], [12.537, 0.0], [16.82, -0.131], [18.248, -0.131], [21.96, -0.131]]",0.0,0.0,5.9989,0.0,0.0,1.7543,2.0,0.0,ok,13.2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5f15115414584a23bdc0d0982c46e264,scene-0035,43
2.0873,4.0219,7.1326,1.5462,2.5767,3.4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.0873,4.0219,7.1298,1.5462,2.5767,3.7811,False,"[-0.0653, -0.0653, -0.0653, -1.8277, -1.1749, -0.8486, -0.0653, -0.0653]","[-10.971, -266.1474, -1644.6211, -7343.8687, -9055.6394, -10014.9901, -10162.1568, -70887.0302]","[4.5498, 4.4874, -1001641.4059, -1007340.7042, -1009052.4749, -1010011.7749, -1010158.9415, -1070883.8657]","[3.781, 3.638, 5.21, 3.615, 3.326, 4.473, 4.356, 6.214]",0.9113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3258,8.0,2.094,4.0219,3.2602,1.1158,2.3616,3.3258,"[[3.686, 0.0], [7.398, 0.0], [11.11, 0.0], [15.107, 0.0], [18.819, -0.131], [21.96, -0.131]]",-0.0067,0.0,3.8696,0.4304,0.2152,0.4553,3.0,0.0,ok,6.2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e1b5c775be134db696ce22413d195c72,scene-0036,43
5.3037,10.2522,15.6894,4.159,6.5304,9.2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.3037,10.2522,15.6894,4.159,6.5304,8.9406,True,"[-0.0653, -0.0653, -0.5222, -0.1305, -0.2611, -0.0653, -0.3916, -2.0235]","[-202.9034, -692.9436, -641.9322, -1955.5349, -3267.8178, -5627.1209, -8929.9569, -114372.5867]","[4.3247, 3.3863, -1000638.6676, -1001953.1956, -1003265.4785, -1005623.8563, -1008927.6176, -1114369.3222]","[8.941, 8.941, 10.609, 9.28, 8.802, 8.751, 8.373, 10.424]",0.7611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3734,8.0,5.3037,9.397,9.4268,4.159,6.5308,8.3734,"[[2.258, 0.0], [5.113, 0.0], [7.398, 0.0], [9.682, -0.131], [13.108, -0.131], [14.822, -0.131]]",0.0,0.8552,6.2626,0.0,-0.0003,0.5673,3.0,0.0,ok,10.6092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125a63c9e5b14ebfb5839143c88e3a44,scene-0036,43
3.9006,8.3166,12.9641,3.1942,5.4439,7.5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.9006,8.3166,12.9641,3.1942,5.4439,7.5208,False,"[-0.0653, -0.1305, -0.0653, -0.0653, -0.1305, -0.2611, -0.1305, -0.3916]","[-195.9116, -1799.8757, -1856.2459, -3549.3031, -8701.1858, -20007.9181, -1112312.5159, -1249043.2789]","[3.647, -1001797.8507, -1001854.2208, -1003547.0751, -1008698.9578, -1020005.6901, -2112310.4909, -2249041.2538]","[7.521, 8.568, 7.997, 7.188, 8.331, 9.092, 13.815, 15.387]",2.8884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1883,8.0,3.9006,8.3166,14.1063,3.1942,5.4439,7.1883,"[[3.115, 0.0], [6.256, 0.0], [8.54, 0.0], [12.252, -0.131], [15.107, -0.131], [17.391, -0.131]]",0.0,0.0,-1.1421,0.0,0.0,0.3324,1.0,0.0,ok,15.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568a082ce58a4b4e81df3974e7ff34de,scene-0036,43
2.7967,3.687,6.7832,1.8537,2.5349,3.5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.7967,3.687,6.7832,1.8537,2.5349,3.5299,False,"[-0.0, -0.7833, -0.0, -0.0, -0.1958, -0.1958, -0.3264, -5.7442]","[-158.6797, -610.2584, -989.1262, -590.1133, -2362.1712, -2851.3111, -7837.746, -866813.9211]","[3.8794, 3.4533, 3.0414, -1000587.1098, -1002360.0029, -1002848.3077, -1007835.5777, -1866811.7528]","[3.53, 4.171, 3.531, 2.278, 2.328, 3.295, 3.283, 11.385]",2.7697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2784,8.0,2.7967,3.687,0.3604,1.8537,2.5349,2.2784,"[[3.686, 0.0], [7.398, 0.0], [12.537, 0.0], [16.82, 0.0], [20.818, 0.0], [23.387, 0.0]]",0.0,0.0,6.4228,0.0,0.0,1.2515,4.0,0.0,ok,11.3847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63da0bd557fe4de0bd2b76c77e9f7fa3,scene-0036,43
0.6185,0.4639,0.6346,0.3367,0.4071,0.4068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,0.6185,0.318,1.201,0.3367,0.3706,0.4769,False,"[2.2846, 2.5457, 2.611, -8.2899, 2.2846, 1.2402, 8.2899, 1.8277]","[-153.0732, -4040.1932, -83954.0118, -188068.7242, -5533.677, -8602.3484, -26962.007, -57572.4122]","[1.6203, -1004039.5092, -1083953.3278, -1188068.0402, -2010385.9167, -2013454.588, -2031814.2466, -2062424.6518]","[0.477, 1.087, 3.318, 8.369, 1.301, 3.174, 5.326, 3.705]",2.4193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4769,8.0,0.6185,0.318,1.201,0.3367,0.3706,0.4769,"[[2.544, 0.131], [4.542, 0.653], [7.398, 1.697], [11.11, 2.48], [13.679, 3.786], [15.393, 4.569]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,8.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0f39f34febc84a6689f08599105d1421,scene-0038,43
1.7382,4.4915,6.0844,1.3345,2.5726,3.5919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.7382,3.9209,7.7973,1.3345,2.2873,3.8299,False,"[-0.0653, -0.0653, -0.0653, -0.1958, -0.2611, -0.1958, -0.3264]","[-27.4368, -106.3154, -236.6167, -92.9906, -130.4762, -1497.6435, -5084.3382]","[3.859, 3.8227, 3.7377, 2.4862, 1.8064, -1001495.4022, -1005082.1064]","[3.83, 4.02, 4.212, 4.64, 3.647, 4.448, 3.748]",0.3445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6471,7.0,2.5943,3.9209,6.4153,1.9052,2.5726,3.6471,"[[3.115, 0.0], [6.541, 0.0], [9.682, 0.0], [12.823, 0.0], [15.393, -0.131], [18.248, -0.131]]",-0.856,0.0,1.382,-0.5707,-0.2854,0.1829,2.0,0.0,ok,4.6402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3f649706222f4d83aa0a8a1b687f29fa,scene-0038,43
3.4939,5.8767,9.6344,2.7655,4.2763,5.6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.9214,5.8767,9.0695,4.0504,4.9188,5.9513,False,"[-0.0, -0.0, -0.1305, -1.5013, -0.8486, -0.1958, -0.0, -0.2611]","[-32.245, -180.1838, -375.8492, -573.1639, -689.6152, -1366.5904, -3457.6503, -15921.425]","[3.9161, 3.8745, 3.576, -1000570.5433, -1000686.9823, -1001363.9698, -1003455.0174, -1015918.7921]","[5.951, 5.523, 5.165, 5.091, 5.459, 6.147, 6.049, 6.764]",0.5272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0914,8.0,3.4939,5.8767,7.0585,2.7655,4.2763,5.0914,"[[1.973, 0.0], [4.828, 0.0], [8.54, 0.0], [12.252, 0.0], [15.393, 0.0], [17.391, 0.0]]",1.4275,0.0,2.0111,1.2848,0.6424,0.8599,4.0,0.0,ok,6.7636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e73a59216865449ab48d31a0880664aa,scene-0038,43
3.2224,5.6046,9.7583,2.4118,3.7463,5.4787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,3.2224,6.2319,9.9958,2.4118,3.9031,5.6228,False,"[1.5666, 1.5666, 2.0235, -3.1332, 7.6372, -1.1097, 0.9791, 1.3055]","[-19.5539, -75.4751, -1483.4092, -3751.7453, -3758.6998, -5118.0442, -10591.2016, -120541.3617]","[2.0517, 1.1315, -1001481.8986, -1003751.1534, -1003758.1079, -1005117.4523, -1010589.6909, -1120539.8511]","[5.623, 5.817, 4.518, 7.067, 5.904, 6.793, 6.777, 8.354]",1.0768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5184,8.0,3.2224,6.2319,6.5989,2.4118,3.9031,4.5184,"[[2.544, -0.131], [5.113, -0.392], [7.969, -0.914], [10.539, -1.567], [12.823, -2.48], [15.393, -3.133]]",0.0,0.0,3.3969,0.0,0.0,1.1044,1.0,0.0,ok,8.3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5bb77a2ff3d44094b691ba239cbab83a,scene-0038,43
2.2913,6.8789,12.0655,1.5664,3.6802,5.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.2913,6.8789,14.0622,1.5664,3.6802,6.5627,False,"[-0.0, -0.0653, -0.0653, -0.4569, -0.1305, -0.4569, -2.4152, -0.1305]","[-164.1979, -33.3991, -228.5578, -423.4999, -607.4042, -2201.9483, -5133.2345, -12966.9092]","[4.2276, 4.1724, 1.6249, 1.0598, -1000604.4016, -1002201.4468, -1005132.7329, -1012963.9066]","[6.563, 5.992, 6.091, 6.715, 6.135, 5.289, 5.212, 4.863]",0.6237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8627,8.0,2.2913,6.8789,11.7834,1.5664,3.6802,4.8627,"[[2.829, 0.0], [5.399, 0.0], [7.398, -0.131], [9.968, -0.131], [11.11, 0.0], [12.823, 0.0]]",0.0,0.0,2.2788,0.0,0.0,1.7001,6.0,0.0,ok,6.7149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15c59626df6b4f96bb7ef7c5c1797159,scene-0039,43
