base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_selection_gap_L2@1s,got_selection_gap_L2@2s,got_selection_gap_L2@3s,got_selection_gap_avgL2@1s,got_selection_gap_avgL2@2s,got_selection_gap_avgL2@3s,got_selection_rank,got_selection_top1,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
0.7083,1.7734,3.9678,0.6025,1.0175,1.7163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.7083,1.7734,5.3853,0.6025,1.0175,2.2881,False,"[-0.0, -0.1305, -0.0653, -0.1305, -0.0653, -0.1305, -0.5222, -0.0]","[-243.3341, -123.1854, -2177.4096, -3324.1369, -3770.3591, -4219.4374, -8491.3939, -18138.858]","[3.023, 2.2107, -1002176.0947, -1003322.8219, -1003769.0423, -1004218.1224, -1008490.079, -1018137.5412]","[2.288, 1.671, 3.384, 1.914, 1.763, 2.336, 3.736, 2.239]",0.7042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6711,8.0,0.7083,1.7734,3.9678,0.6025,1.0175,1.6711,"[[4.257, 0.0], [8.54, -0.131], [12.537, -0.131], [16.82, -0.131], [22.816, -0.392], [27.385, 0.0]]",0.0,0.0,1.4174,0.0,0.0,0.617,4.0,0.0,ok,3.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a13c1966d657438094f1116fd27d2c1e,scene-0016,44
1.7234,2.6389,4.3469,1.188,1.6109,2.5516,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,ok,straight,1.4433,2.6389,4.3469,1.3391,1.6081,2.419,True,"[-0.3916, -0.3916, -1.1749, -0.0653, -2.2846, -0.2611, -8.2899, -2.4152]","[-144.1434, -326.9324, -219.5192, -463.0936, -2704.5687, -9666.9984, -19465.4375, -21262.5638]","[3.204, 3.1461, 2.8889, -1000461.2731, -1002702.7844, -1009665.2141, -1019463.6531, -1021260.7433]","[2.419, 2.369, 2.526, 1.913, 3.5, 2.592, 5.287, 2.935]",0.9854,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.9133,8.0,1.4433,2.6389,1.617,1.3391,1.6081,1.9133,"[[3.686, 0.131], [6.256, 0.131], [8.54, 0.131], [12.252, 0.392], [15.393, 0.783], [18.248, 0.783]]",0.0,0.0,2.7299,0.0,0.0,0.5057,2.0,0.0,ok,5.2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40af6a4135e64e6496a3bde206fd5ed3,scene-0016,44
3.4083,4.6749,4.109,2.7218,3.6873,3.9807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.4083,4.6749,4.1107,2.7218,3.6873,3.9334,True,"[-0.0, -0.0, -0.5222, -0.3916, -0.2611, -0.6527, -0.1958, -0.3264]","[-50.1034, -404.9064, -788.0523, -1612.4347, -2149.5844, -8854.6572, -27331.6074, -84845.416]","[4.2154, 4.1638, -1000785.765, -1001610.1861, -1002147.2971, -1008852.4085, -1027329.32, -1084843.1673]","[3.933, 3.792, 3.396, 4.228, 3.301, 3.632, 4.168, 9.565]",1.9386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3012,8.0,3.4083,4.6749,3.5952,2.7218,3.6873,3.3012,"[[3.686, 0.0], [7.398, 0.0], [11.11, 0.0], [15.393, 0.0], [19.104, 0.0], [23.387, 0.0]]",0.0,0.0,0.5155,0.0,0.0,0.6322,4.0,0.0,ok,9.5646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134c7f63827c4b858a2a4ce0582d8f6e,scene-0017,44
1.3803,2.9194,4.0718,1.0807,1.7717,2.4583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.3803,2.9194,4.0718,1.0807,1.7717,2.4152,True,"[-0.1305, -0.1305, -0.2611, -0.3264, -1.436, -0.1305, -0.0653, -0.0653]","[-45.1671, -375.0286, -838.6149, -1609.396, -2376.8243, -30255.3152, -776256.6139, -800850.3545]","[1.8554, 1.8529, -1000837.7906, -1001608.5703, -1002376.0001, -1030254.4896, -1776255.7882, -1800849.5303]","[2.415, 2.162, 3.917, 3.35, 4.019, 4.331, 10.946, 10.417]",3.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.162,8.0,1.3803,2.3937,4.0718,1.0807,1.3918,2.162,"[[4.257, 0.0], [8.54, -0.131], [12.537, -0.131], [16.82, -0.131], [20.532, -0.261], [24.815, -0.261]]",0.0,0.5257,0.0,0.0,0.3799,0.2533,1.0,0.0,ok,10.9462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6609fa8733f14987ab840f3467c609e3,scene-0017,44
0.056,0.7148,1.6736,0.1787,0.3148,0.6391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.056,0.717,1.6736,0.1787,0.3153,0.6394,False,"[-0.0653, -0.0653, -0.2611, -0.9138, -0.1305, -0.2611, -8.2899, -0.0653]","[-27.6788, -272.5115, -340.2538, -496.2213, -2336.2788, -22293.8969, -44645.5482, -988588.3834]","[4.0575, 4.0338, 3.9603, 3.7155, -1002333.0758, -1022290.7168, -1044642.3452, -1988585.1804]","[0.639, 0.735, 1.216, 2.018, 0.94, 2.122, 4.719, 9.733]",2.9093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6394,8.0,0.056,0.717,1.6736,0.1787,0.3153,0.6394,"[[3.115, 0.0], [6.541, 0.0], [9.682, 0.0], [12.823, 0.131], [15.393, 0.131], [18.248, 0.131]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,9.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8b66733250b94940b0e7477c8b182512,scene-0017,44
1.2006,3.4938,4.9288,0.7742,1.7489,2.8115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.2006,4.3158,3.1986,0.7742,1.917,2.5301,True,"[-0.3916, -0.8486, -0.8486, -1.6319, -1.9582, -0.2611, -2.9374, -2.7415]","[-1043.1483, -771.2169, -86.0117, -1165.5414, -1547.0634, -3026.0353, -6183.6328, -132975.3318]","[3.9691, 3.5012, 3.4419, -1001163.1473, -1001544.6693, -1003023.6412, -1006181.1636, -1132972.8626]","[2.53, 3.038, 2.973, 3.045, 3.51, 3.802, 4.334, 8.335]",1.7397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5301,8.0,1.2006,4.3158,3.1986,0.7742,1.917,2.5301,"[[1.116, 0.0], [2.544, 0.131], [3.4, -0.653], [6.256, -0.261], [6.256, -0.653], [5.113, 0.783]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,8.3349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14684fc1b81a43888b992d553add01cf,scene-0017,44
1.0508,1.1263,0.5919,0.9489,1.038,1.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.0508,1.1263,0.5919,0.9489,1.1842,1.1054,False,"[-0.5222, -0.718, -4.8956, -8.2899, -0.5222, -0.7833, -7.1802, -0.6527]","[-149.8596, -2809.5131, -17528.7276, -126136.6655, -885.2124, -6983.1641, -24247.469, -116010.0998]","[5.1885, -1002805.85, -1017525.0645, -1126133.0024, -2002537.2374, -2008635.1891, -2025899.494, -2117662.1248]","[1.105, 1.525, 3.45, 5.805, 1.349, 1.764, 4.408, 4.429]",1.6626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1054,8.0,1.0508,1.1263,0.5919,0.9489,1.1842,1.1054,"[[1.687, 0.0], [3.115, 0.131], [5.113, 0.522], [5.97, 0.522], [7.398, 0.783], [8.254, 1.044]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,5.8052,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,f0e4797551024f9487a016ee9d9e29e1,scene-0018,44
0.6834,0.4287,0.3555,0.6515,0.5917,0.5359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,1.4006,0.4039,0.3555,1.4357,0.9867,0.7992,False,"[1.2402, 1.2402, 2.1541, 1.1097, 8.2899, 1.3708, 0.3916, 8.2899]","[-200.0986, -554.2529, -2125.9324, -4265.4464, -5114.014, -5619.216, -8338.6647, -8453.0248]","[3.7495, 1.1794, -1002125.4422, -1004262.5046, -1005113.5238, -1005616.2742, -1008335.7229, -1008452.5346]","[0.799, 0.809, 1.222, 1.563, 3.575, 1.626, 2.289, 3.566]",1.0473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992,8.0,1.4006,0.4039,0.3555,1.4357,0.9867,0.7992,"[[2.544, 0.131], [3.686, 0.783], [4.542, 0.653], [5.97, 1.044], [6.827, 1.697], [9.111, 2.48]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,3.5749,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,e8dd2a90a84142b2aa1c42126d3f135b,scene-0018,44
3.5946,8.5149,16.3319,2.6284,4.8943,7.8992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.5946,8.799,16.3319,2.6284,4.9653,7.9466,False,"[-0.0653, -0.0653, -0.3264, -0.5875, -0.1305, -0.3264, -0.0, -0.3916]","[-166.442, -298.4835, -353.6756, -773.3422, -1077.0169, -2944.3472, -5501.2013, -90059.2535]","[4.3998, 3.5795, -1000350.6028, -1000770.2694, -1001074.7598, -1002941.2743, -1005498.9443, -1090056.9965]","[7.947, 8.233, 6.803, 9.106, 8.271, 9.258, 8.852, 9.013]",0.7586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8032,8.0,3.5946,8.799,10.0017,2.6284,4.9653,6.8032,"[[3.686, 0.0], [7.398, 0.0], [11.11, -0.131], [15.393, -0.131], [19.104, -0.131], [24.815, -0.131]]",0.0,0.0,6.3303,0.0,0.0,1.1434,1.0,0.0,ok,9.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9fbcde13d96b43a8aee0f76aee3bfc65,scene-0018,44
0.6232,0.5793,0.9539,0.4027,0.4682,0.5539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,0.296,0.5003,1.4707,0.2391,0.3667,0.6687,False,"[1.6971, 1.5666, 1.5666, 0.3916, 0.7833, 2.0888, 3.1985, -4.5692]","[-310.1466, -63.8805, -78.354, -71.9723, -1179.6035, -3166.7477, -27022.2071, -68582.1537]","[3.704, 3.6551, 2.8679, 2.3317, -1001177.6129, -1003163.9705, -1027019.43, -1068580.1632]","[0.669, 0.518, 0.573, 0.882, 1.144, 1.105, 3.033, 5.225]",1.5507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182,8.0,0.296,0.5003,0.9539,0.2391,0.3667,0.5182,"[[1.116, 0.0], [2.544, -0.392], [3.686, -0.783], [5.113, -1.305], [5.399, -2.219], [7.969, -3.394]]",0.0,0.0,0.5168,0.0,0.0,0.1505,2.0,0.0,ok,5.2245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a6be1b51213443ba9991585f56a30c71,scene-0018,44
2.9256,4.8234,5.5089,2.233,3.3104,4.2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,2.9256,6.0981,6.2376,2.233,4.062,4.7926,False,"[0.8486, 0.3264, 0.3264, -0.1305, 0.2611, 0.1958, 0.4569, -0.0]","[-595.4693, -963.4702, -269.0677, -257.6887, -2049.865, -4003.9124, -5582.5396, -78549.7092]","[4.9693, 3.0683, 2.9575, 1.3073, -1002047.3603, -1004001.5459, -1005580.0349, -1078547.3427]","[4.793, 5.149, 4.689, 5.286, 4.063, 3.415, 6.438, 8.913]",1.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4151,8.0,2.9256,4.7916,3.4758,2.233,3.3725,3.4151,"[[4.542, 0.0], [9.111, -0.131], [12.252, 0.131], [17.391, -1.175], [22.816, -1.305], [27.956, -1.697]]",0.0,1.3065,2.7617,0.0,0.6894,1.3775,3.0,0.0,ok,8.9132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d62b0f9db06440c695781c52ed71909a,scene-0035,44
1.8471,3.7115,5.0151,1.3082,2.103,2.7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.4254,3.7115,5.0151,1.319,2.1084,2.7448,False,"[-0.8486, -0.8486, -1.0444, -0.5222, -2.4804, -0.3264, -0.718, -8.2899]","[-1584.06, -829.6468, -435.6827, -1908.3791, -2112.5148, -3170.9611, -13197.007, -19759.4997]","[4.0399, 3.4274, 3.4081, -1001906.049, -1002109.4589, -1003167.9052, -1013194.6768, -1019756.4437]","[2.745, 2.741, 2.837, 3.154, 2.407, 2.496, 3.224, 5.914]",1.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4068,8.0,2.4254,3.7115,3.2171,1.319,2.1084,2.4068,"[[4.257, -0.131], [6.256, 0.0], [10.539, -0.392], [12.823, -0.783], [17.391, -1.044], [19.39, -1.697]]",0.0,0.0,1.798,0.0,0.0,0.338,3.0,0.0,ok,5.9138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d9d546a04a9a41d8984c39e7c53689b6,scene-0035,44
1.3924,3.2452,4.599,1.0367,2.0583,2.7465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,1.3924,3.2452,4.599,1.0367,2.0583,2.8403,False,"[0.9791, 0.9791, 0.3264, 0.1958, 1.436, 1.3055, 3.4596, 0.5875]","[-20.774, -254.2293, -367.1285, -1925.4129, -3012.6906, -13354.2697, -777123.7392, -861480.0017]","[1.3183, 1.3169, 0.6381, -1001924.4931, -1003011.7709, -1013353.3499, -1777122.8201, -1861479.0826]","[2.84, 2.65, 3.677, 2.821, 2.452, 2.863, 9.456, 10.311]",3.0564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4517,8.0,1.3924,3.2452,5.1157,1.0367,2.0583,2.4517,"[[4.257, -0.131], [8.54, -0.261], [12.537, -0.392], [16.82, -0.783], [21.103, -1.175], [25.957, -1.958]]",0.0,0.0,-0.5167,0.0,0.0,0.3885,3.0,0.0,ok,10.3108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3c4a042965874822affa98f7449566b6,scene-0035,44
4.8672,9.4457,14.8905,3.633,5.6804,8.3097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.8672,10.0123,14.8905,3.633,5.9657,8.4999,False,"[-0.0653, -0.0653, -0.3264, -0.1305, -0.0653, -0.6527, -0.0653, -0.0653]","[-253.9509, -772.9429, -594.0886, -5768.6337, -6359.4686, -8056.0308, -21749.6468, -25245.0822]","[4.2236, 4.1668, 2.8664, -1005765.907, -1006356.742, -1008053.3041, -1021746.9206, -1025242.356]","[8.5, 8.072, 8.833, 7.077, 7.168, 6.007, 6.699, 14.257]",2.4098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0069,8.0,4.8672,8.0189,3.357,3.633,5.3236,6.0069,"[[3.686, 0.0], [7.398, 0.0], [11.966, -0.131], [14.822, 0.131], [18.248, -0.131], [21.96, -0.131]]",0.0,1.9934,11.5335,0.0,0.642,2.493,5.0,0.0,ok,14.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5f15115414584a23bdc0d0982c46e264,scene-0035,44
2.0873,4.0219,7.1326,1.5462,2.5767,3.4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.0873,4.0219,7.1298,1.5462,2.5767,3.7811,False,"[-0.0653, -0.2611, -0.0653, -0.2611, -0.3264, -1.1749, -0.3264, -0.1305]","[-10.971, -63.521, -835.9556, -922.1094, -1149.6613, -2343.1036, -5692.2088, -15219.2559]","[4.952, 4.3584, 4.3187, 3.7181, 3.4767, -1002339.6058, -1005688.7111, -1015216.2205]","[3.781, 3.606, 3.544, 2.833, 3.228, 3.621, 3.524, 3.786]",0.2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8328,8.0,0.6605,4.0219,4.5696,0.8362,2.2217,2.8328,"[[3.686, 0.0], [7.398, 0.0], [11.11, 0.0], [15.107, 0.0], [18.819, -0.131], [21.96, -0.131]]",1.4267,0.0,2.5602,0.71,0.355,0.9482,6.0,0.0,ok,3.7856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e1b5c775be134db696ce22413d195c72,scene-0036,44
5.3037,10.2522,15.6894,4.159,6.5304,9.2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.5893,10.2522,13.1208,4.5873,6.7446,8.5601,True,"[-0.0, -0.0653, -0.0653, -0.0, -0.0653, -0.1958, -0.0, -0.1958]","[-222.5955, -202.9034, -261.7, -617.3981, -979.2041, -3454.8113, -99676.5752, -213150.7609]","[3.8449, 2.9876, 2.9867, -1000615.06, -1000976.866, -1003452.4732, -1099674.2372, -1213148.423]","[8.56, 8.941, 9.083, 9.417, 8.703, 9.8, 10.797, 13.658]",1.5804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5601,8.0,5.5893,10.2522,13.1208,4.5873,6.7446,8.5601,"[[1.687, 0.0], [4.828, 0.0], [7.398, 0.0], [9.682, -0.131], [13.679, -0.131], [17.391, 0.0]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,13.6583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125a63c9e5b14ebfb5839143c88e3a44,scene-0036,44
3.9006,8.3166,12.9641,3.1942,5.4439,7.5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.9006,8.3166,12.9641,3.1942,5.4439,7.5208,False,"[-0.0653, -0.0653, -0.0653, -0.0653, -0.1305, -8.2899, -0.5875, -0.0653]","[-195.9116, -501.9401, -2386.4379, -2946.3121, -6143.7656, -28748.0024, -48965.3835, -101092.2566]","[2.9707, -1000500.0861, -1002384.584, -1002942.7921, -1006140.2455, -1028744.4824, -1048963.5295, -1101088.7365]","[7.521, 7.711, 5.341, 8.377, 8.331, 9.398, 10.144, 11.256]",1.6849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3409,8.0,3.9006,8.3166,4.4533,3.1942,5.4439,5.3409,"[[3.115, 0.0], [6.256, 0.0], [8.54, 0.0], [12.252, -0.131], [15.107, -0.131], [17.391, -0.131]]",0.0,0.0,8.5109,0.0,0.0,2.1799,1.0,0.0,ok,11.2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568a082ce58a4b4e81df3974e7ff34de,scene-0036,44
2.7967,3.687,6.7832,1.8537,2.5349,3.5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.0837,3.687,6.7832,0.8004,2.0083,3.1788,True,"[-0.0, -0.0, -0.718, -0.0, -0.2611, -0.0, -0.0653, -0.1305]","[-94.2762, -158.6797, -141.7624, -1259.9359, -1330.7187, -2295.804, -2688.5388, -783487.6113]","[3.739, 3.737, 0.6506, -1001257.2123, -1001327.9952, -1002293.0787, -1002685.8153, -1783484.886]","[3.179, 3.53, 3.209, 3.054, 3.58, 3.274, 2.984, 10.09]",2.2677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9844,8.0,2.7967,3.687,2.2155,1.8537,2.5349,2.9844,"[[5.113, 0.0], [9.111, 0.0], [12.537, 0.0], [16.82, 0.0], [20.818, 0.0], [23.387, 0.0]]",-1.713,0.0,4.5676,-1.0533,-0.5266,0.1944,2.0,0.0,ok,10.0901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63da0bd557fe4de0bd2b76c77e9f7fa3,scene-0036,44
0.6185,0.4639,0.6346,0.3367,0.4071,0.4068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,0.6185,0.318,1.201,0.3367,0.3706,0.4769,False,"[2.2846, 1.3708, 8.2899, 8.2899, 8.2899, 2.2846, -7.2455, 8.2899]","[-153.0732, -19438.2392, -30736.418, -200017.8175, -32738.9386, -32912.1734, -46875.3761, -96354.7358]","[1.4589, -1019437.4088, -1030735.5875, -1200016.987, -2039066.9348, -2039240.1696, -2053203.3723, -2102682.732]","[0.477, 2.966, 4.556, 5.806, 5.946, 1.793, 5.202, 5.022]",1.8773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4769,8.0,0.6185,0.318,1.201,0.3367,0.3706,0.4769,"[[2.544, 0.131], [4.542, 0.653], [7.398, 1.697], [11.11, 2.48], [13.679, 3.786], [15.393, 4.569]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,5.9464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0f39f34febc84a6689f08599105d1421,scene-0038,44
1.7382,4.4915,6.0844,1.3345,2.5726,3.5919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.7382,3.9209,7.7973,1.3345,2.2873,3.8299,False,"[-0.0653, -0.0653, -0.2611, -0.0, -0.1958, -0.1958, -0.0, -0.1305]","[-27.4368, -827.6626, -1868.0711, -2495.6476, -4738.8457, -5944.5231, -7896.0718, -10823.2922]","[4.6461, -1000825.8639, -1001865.1934, -1002492.7699, -1004737.0471, -1005941.6454, -1007894.2732, -1010821.4935]","[3.83, 3.544, 3.221, 2.655, 3.879, 2.29, 3.17, 2.729]",0.5378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2905,8.0,1.7382,3.9209,4.3724,1.3345,2.2873,2.2905,"[[3.115, 0.0], [6.541, 0.0], [9.682, 0.0], [12.823, 0.0], [15.393, -0.131], [18.248, -0.131]]",0.0,0.0,3.4249,0.0,0.0,1.5394,6.0,0.0,ok,3.8785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3f649706222f4d83aa0a8a1b687f29fa,scene-0038,44
3.4939,5.8767,9.6344,2.7655,4.2763,5.6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.4939,5.8767,9.0695,2.7655,4.2763,5.523,True,"[-0.0, -0.0, -0.0653, -0.0653, -0.8486, -0.2611, -0.0653, -0.1305]","[-180.1838, -763.1056, -583.1875, -6989.2146, -7408.781, -22982.0048, -708203.0436, -896036.5453]","[3.8712, 3.8689, 3.6228, -1006986.6123, -1007406.1788, -1022979.402, -1708200.4408, -1896033.9425]","[5.523, 5.951, 5.631, 5.805, 5.562, 5.218, 13.441, 11.011]",2.9334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2182,8.0,3.4939,5.8767,2.0355,2.7655,4.2763,5.2182,"[[3.115, 0.0], [6.256, 0.0], [8.54, 0.0], [12.252, 0.0], [15.393, 0.0], [17.391, 0.0]]",0.0,0.0,7.034,0.0,0.0,0.3048,1.0,0.0,ok,13.4415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e73a59216865449ab48d31a0880664aa,scene-0038,44
3.2224,5.6046,9.7583,2.4118,3.7463,5.4787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,3.2224,6.2319,9.9958,2.4118,3.9031,5.6228,False,"[1.5666, 1.5666, 2.4804, 1.6971, 2.4152, 2.2193, -8.2899, 1.5013]","[-19.5539, -483.0495, -1567.6386, -1692.5994, -2622.2213, -6069.7014, -69854.67, -252893.2241]","[3.8715, 3.7956, -1001564.5443, -1001689.5754, -1002619.127, -1006066.6071, -1069851.646, -1252890.2001]","[5.623, 6.197, 4.93, 5.922, 5.099, 4.604, 8.326, 7.7]",1.2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6044,8.0,3.2224,6.2319,8.3921,2.4118,3.9031,4.6044,"[[2.544, -0.131], [5.113, -0.392], [7.969, -0.914], [10.539, -1.567], [12.823, -2.48], [15.393, -3.133]]",0.0,0.0,1.6037,0.0,0.0,1.0184,3.0,0.0,ok,8.3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5bb77a2ff3d44094b691ba239cbab83a,scene-0038,44
2.2913,6.8789,12.0655,1.5664,3.6802,5.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.2913,6.8789,12.0655,1.5664,3.6802,5.9924,False,"[-0.0653, -0.0653, -0.1958, -0.0653, -0.3264, -0.0653, -0.0653, -0.0653]","[-33.3991, -1170.9633, -1581.1809, -1845.1516, -5057.237, -6818.8464, -115276.8346, -331453.3526]","[3.7191, -1001169.1475, -1001578.5279, -1001843.3358, -1005055.4211, -1006817.0305, -1115274.1816, -1331450.6995]","[5.992, 5.14, 5.948, 5.997, 2.251, 3.488, 6.973, 8.077]",1.7404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2507,8.0,2.2913,4.0484,3.5796,1.5664,2.4023,2.2507,"[[2.829, 0.0], [5.399, 0.0], [7.398, -0.131], [9.968, -0.131], [12.537, -0.131], [14.822, -0.131]]",0.0,2.8305,8.4859,0.0,1.2779,3.7417,4.0,0.0,ok,8.0766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15c59626df6b4f96bb7ef7c5c1797159,scene-0039,44
